-0.969452 0.229988 0.229988
-0.969178 0.230052 0.230052
-0.968904 0.230115 0.230114
-0.968630 0.230178 0.230178
-0.968356 0.230241 0.230240
-0.968082 0.230304 0.230304
-0.967808 0.230367 0.230367
-0.967534 0.230430 0.230430
-0.967260 0.230493 0.230493
-0.966986 0.230556 0.230556
-0.966712 0.230619 0.230620
-0.966438 0.230683 0.230682
-0.966164 0.230746 0.230747
-0.965890 0.230809 0.230808
-0.965616 0.230872 0.230873
-0.965342 0.230936 0.230934
-0.965068 0.230999 0.231000
-0.964795 0.231062 0.231061
-0.964521 0.231125 0.231127
-0.964247 0.231189 0.231187
-0.963973 0.231252 0.231254
-0.963699 0.231316 0.231312
-0.963425 0.231379 0.231382
-0.963151 0.231442 0.231438
-0.962877 0.231506 0.231509
-0.962603 0.231569 0.231566
-0.962329 0.231633 0.231634
-0.962055 0.231696 0.231697
-0.961781 0.231760 0.231755
-0.961507 0.231823 0.231831
-0.961233 0.231887 0.231875
-0.960959 0.231950 0.231965
-0.960685 0.232014 0.231996
-0.960411 0.232077 0.232097
-0.960137 0.232141 0.232119
-0.959863 0.232204 0.232228
-0.959589 0.232268 0.232242
-0.959315 0.232332 0.232363
-0.959041 0.232395 0.232354
-0.958767 0.232459 0.232522
-0.958493 0.232523 0.232419
-0.958219 0.232586 0.232760
-0.957945 0.232650 0.232365
-0.957671 0.232714 0.233160
-0.957397 0.232778 0.232115
-0.957123 0.232842 0.233775
-0.956849 0.232905 0.231655
-0.956575 0.232969 0.234572
-0.956301 0.233033 0.231043
-0.956027 0.233097 0.235508
-0.955753 0.233161 0.230283
-0.955479 0.233225 0.236608
-0.955205 0.233288 0.229394
-0.954932 0.233352 0.237677
-0.954658 0.233416 0.228878
-0.954384 0.233480 0.237862
-0.954110 0.233544 0.229793
-0.953836 0.233608 0.236283
-0.953562 0.233672 0.232281
-0.953288 0.233736 0.234115
-0.953014 0.233800 0.233485
-0.952740 0.233864 0.235818
-0.952466 0.233929 0.227977
-0.952192 0.233993 0.246688
-0.951918 0.234057 0.211884
-0.951644 0.234121 0.268057
-0.951370 0.234185 0.187030
-0.951096 0.234249 0.294968
-0.950822 0.234313 0.160943
-0.950548 0.234378 0.318203
-0.950274 0.234442 0.143531
-0.950000 0.234506 0.328227
-0.949726 0.234570 0.142741
-0.949452 0.234635 0.320156
-0.949178 0.234699 0.158703
-0.948904 0.234763 0.300237
-0.948630 0.234827 0.177591
-0.948356 0.234892 0.290491
-0.948082 0.234956 0.169137
-0.947808 0.235021 0.328798
-0.947534 0.235085 0.089962
-0.947260 0.235149 0.458691
-0.946986 0.235214 -0.092918
-0.946712 0.235278 0.685641
-0.946438 0.235343 -0.336289
-0.946164 0.235407 0.897866
-0.945890 0.235472 -0.448274
-0.945616 0.235536 0.824899
-0.945342 0.235601 -0.092926
-0.945068 0.235665 0.082298
-0.944795 0.235730 1.150814
-0.944521 0.235795 -1.782677
-0.944247 0.235859 3.758047
-0.943973 0.235924 -5.232188
-0.943699 0.235988 8.098657
-0.943425 0.236053 -10.424588
-0.943151 0.236118 13.997936
-0.942877 0.236182 -16.792731
-0.942603 0.236247 20.565062
-0.942329 0.236312 -23.355559
-0.942055 0.236377 27.115576
-0.941781 0.236441 -30.210950
-0.941507 0.236506 35.036985
-0.941233 0.236571 -40.479734
-0.940959 0.236636 49.462695
-0.940685 0.236701 -61.279121
-0.940411 0.236766 78.953528
-0.940137 0.236830 -101.328562
-0.939863 0.236895 130.186104
-0.939589 0.236960 -162.160058
-0.939315 0.237025 195.846134
-0.939041 0.237090 -223.895435
-0.938767 0.237155 240.501019
-0.938493 0.237220 -233.980370
-0.938219 0.237285 194.796671
-0.937945 0.237350 -108.666816
-0.937671 0.237415 -34.826379
-0.937397 0.237480 248.323849
-0.937123 0.237545 -536.841217
-0.936849 0.237610 902.084565
-0.936575 0.237675 -1330.409201
-0.936301 0.237741 1795.062207
-0.936027 0.237806 -2243.067772
-0.935753 0.237871 2598.447913
-0.935479 0.237936 -2752.809987
-0.935205 0.238001 2574.760745
-0.934932 0.238066 -1907.565195
-0.934658 0.238132 583.695292
-0.934384 0.238197 1577.592397
-0.934110 0.238262 -4763.362641
-0.933836 0.238327 9184.846239
-0.933562 0.238393 -15091.037006
-0.933288 0.238458 22806.934628
-0.933014 0.238523 -32761.026242
-0.932740 0.238589 45524.901355
-0.932466 0.238654 -61825.265144
-0.932192 0.238720 82549.363010
-0.931918 0.238785 -108704.821958
-0.931644 0.238850 141358.404334
-0.931370 0.238916 -181520.585285
-0.931096 0.238981 230007.631891
-0.930822 0.239047 -287253.782683
-0.930548 0.239112 353106.107538
-0.930274 0.239178 -426569.607387
-0.930000 0.239243 505529.272790
-0.929726 0.239309 -586422.684835
-0.929452 0.239374 663923.918255
-0.929178 0.239440 -730682.143910
-0.928904 0.239506 777266.395405
-0.928630 0.239571 -792425.233295
-0.928356 0.239637 763782.948109
-0.928082 0.239703 -678890.673343
-0.927808 0.239768 526385.168635
-0.927534 0.239834 -296695.072714
-0.927260 0.239900 -18371.693974
-0.926986 0.239965 427841.724514
-0.926712 0.240031 -945856.586621
-0.926438 0.240097 1597672.871828
-0.926164 0.240163 -2426102.431187
-0.925890 0.240229 3496357.000121
-0.925616 0.240294 -4896755.460317
-0.925342 0.240360 6733022.317725
-0.925068 0.240426 -9114817.923516
-0.924795 0.240492 12134795.153155
-0.924521 0.240558 -15842242.318774
-0.924247 0.240624 20215014.690070
-0.923973 0.240690 -25134381.097937
-0.923699 0.240756 30367811.922139
-0.923425 0.240822 -35564576.082366
-0.923151 0.240888 40268740.305271
-0.922877 0.240954 -43953341.945454
-0.922603 0.241020 46077694.387216
-0.922329 0.241086 -46165969.687061
-0.922055 0.241152 43899745.109548
-0.921781 0.241218 -39211788.755372
-0.921507 0.241284 32367051.603331
-0.921233 0.241350 -24023486.761997
-0.920959 0.241416 15281479.495548
-0.920685 0.241482 -7751291.531308
-0.920411 0.241549 3681013.127549
-0.920137 0.241615 -6175809.527232
-0.919863 0.241681 19488237.720310
-0.919589 0.241747 -49265869.449673
-0.919315 0.241813 102523363.515861
-0.919041 0.241880 -186999438.708022
-0.918767 0.241946 309517460.799217
-0.918493 0.242012 -473041651.556627
-0.918219 0.242079 672337298.963421
-0.917945 0.242145 -888489708.947733
-0.917671 0.242211 1082951384.203020
-0.917397 0.242278 -1192165488.832393
-0.917123 0.242344 1124032378.654529
-0.916849 0.242410 -757436781.700518
-0.916575 0.242477 -54314915.768219
-0.916301 0.242543 1475946950.997606
-0.916027 0.242610 -3679146673.650416
-0.915753 0.242676 6829282874.928333
-0.915479 0.242743 -11071613541.283089
-0.915205 0.242809 16518582715.006235
-0.914932 0.242876 -23239145291.393566
-0.914658 0.242942 31249957246.511311
-0.914384 0.243009 -40507004642.307060
-0.914110 0.243075 50895205785.866943
-0.913836 0.243142 -62213136995.332153
-0.913562 0.243209 74150715540.859314
-0.913288 0.243275 -86259752228.817352
-0.913014 0.243342 97920891537.913574
-0.912740 0.243409 -108315306996.568985
-0.912466 0.243475 116414631929.398926
-0.912192 0.243542 -121006089105.729370
-0.911918 0.243609 120768960357.169983
-0.911644 0.243676 -114410631757.064041
-0.911370 0.243742 100853841673.164795
-0.911096 0.243809 -79442463911.679871
-0.910822 0.243876 50105872114.487946
-0.910548 0.243943 -13399933094.492407
-0.910274 0.244010 -29663772785.063976
-0.910000 0.244076 78070422755.487701
-0.909726 0.244143 -131557393718.155090
-0.909452 0.244210 191616738084.382996
-0.909178 0.244277 -262592493175.347809
-0.908904 0.244344 352622142823.427002
-0.908630 0.244411 -474092650027.826233
-0.908356 0.244478 643245230783.668213
-0.908082 0.244545 -878588917473.022827
-0.907808 0.244612 1197881094881.409180
-0.907534 0.244679 -1613598518591.512451
-0.907260 0.244746 2127030418858.818848
-0.906986 0.244813 -2721332542192.645996
-0.906712 0.244880 3354031822486.228027
-0.906438 0.244947 -3949513864240.299316
-0.906164 0.245014 4391933531925.976562
-0.905890 0.245082 -4518785932552.287109
-0.905616 0.245149 4115148501020.145020
-0.905342 0.245216 -2908501427838.291504
-0.905068 0.245283 564223389764.549316
-0.904795 0.245350 3317533666515.708008
-0.904521 0.245417 -9201878226195.496094
-0.904247 0.245485 17613238742231.640625
-0.903973 0.245552 -29119732786174.574219
-0.903699 0.245619 44304314631231.109375
-0.903425 0.245687 -63721027567866.648438
-0.903151 0.245754 87838511527913.500000
-0.902877 0.245821 -116978283838011.312500
-0.902603 0.245889 151260853133912.687500
-0.902329 0.245956 -190576220892340.875000
-0.902055 0.246023 234594223644578.125000
-0.901781 0.246091 -282822543860652.750000
-0.901507 0.246158 334705892800776.812500
-0.901233 0.246226 -389741321530509.250000
-0.900959 0.246293 447567156376325.875000
-0.900685 0.246361 -507973902823295.125000
-0.900411 0.246428 570791664656354.250000
-0.900137 0.246496 -635634210376671.125000
-0.899863 0.246563 701523055309709.125000
-0.899589 0.246631 -766466875644972.375000
-0.899315 0.246698 827117072106804.875000
-0.899041 0.246766 -878642073713896.375000
-0.898767 0.246834 914948505443162.625000
-0.898493 0.246901 -929327003215233.750000
-0.898219 0.246969 915533927178051.375000
-0.897945 0.247037 -869277661472184.250000
-0.897671 0.247104 790112921535205.125000
-0.897397 0.247172 -683908012430190.875000
-0.897123 0.247240 566359667624899.875000
-0.896849 0.247307 -468456446811023.937500
-0.896575 0.247375 445235629963954.375000
-0.896301 0.247443 -589480338207228.000000
-0.896027 0.247511 1051978673056342.125000
-0.895753 0.247579 -2069468937814022.000000
-0.895479 0.247646 4000392670009305.500000
-0.895205 0.247714 -7367212946466352.000000
-0.894932 0.247782 12902656802018708.000000
-0.894658 0.247850 -21596252445374540.000000
-0.894384 0.247918 34737364124593536.000000
-0.894110 0.247986 -53951746276882296.000000
-0.893836 0.248054 81230166934624000.000000
-0.893562 0.248122 -118949066670698832.000000
-0.893288 0.248190 169883240699871360.000000
-0.893014 0.248258 -237207725636666048.000000
-0.892740 0.248326 324479367198061568.000000
-0.892466 0.248394 -435577820800262336.000000
-0.892192 0.248462 574572309306754496.000000
-0.891918 0.248530 -745467257833667072.000000
-0.891644 0.248598 951771206574307456.000000
-0.891370 0.248666 -1195834032441242112.000000
-0.891096 0.248734 1477911921499240192.000000
-0.890822 0.248802 -1794950692991489024.000000
-0.890548 0.248871 2139126761625388800.000000
-0.890274 0.248939 -2496249606751779840.000000
-0.890000 0.249007 2844206238762507264.000000
-0.889726 0.249075 -3151710942960354304.000000
-0.889452 0.249144 3377704372856729088.000000
-0.889178 0.249212 -3471813311800528384.000000
-0.888904 0.249280 3376319575423151616.000000
-0.888630 0.249348 -3030070941128001024.000000
-0.888356 0.249417 2374671023717577728.000000
-0.888082 0.249485 -1363080939082528512.000000
-0.887808 0.249553 -29565178505829248.000000
-0.887534 0.249622 1793583612243731712.000000
-0.887260 0.249690 -3872000344325217792.000000
-0.886986 0.249759 6149204358773692416.000000
-0.886712 0.249827 -8443228649590034432.000000
-0.886438 0.249896 10504167461343664128.000000
-0.886164 0.249964 -12021214372004313088.000000
-0.885890 0.250032 12640431666528745472.000000
-0.885616 0.250101 -11994651147006726144.000000
-0.885342 0.250170 9745936887670112256.000000
-0.885068 0.250238 -5639921512634092544.000000
-0.884795 0.250307 -429847512254192192.000000
-0.884521 0.250375 8350623176851376128.000000
-0.884247 0.250444 -17716625351684421632.000000
-0.883973 0.250512 27758633138270171136.000000
-0.883699 0.250581 -37284984456642543616.000000
-0.883425 0.250650 44644398466186182656.000000
-0.883151 0.250718 -47723585524676075520.000000
-0.882877 0.250787 43994496022279872512.000000
-0.882603 0.250856 -30625992407374827520.000000
-0.882329 0.250925 4671012471504395264.000000
-0.882055 0.250993 36668865378177437696.000000
-0.881781 0.251062 -95715524023435132928.000000
-0.881507 0.251131 173960262855417528320.000000
-0.881233 0.251200 -271749587355845820416.000000
-0.880959 0.251269 388107447723725815808.000000
-0.880685 0.251337 -520816490888732606464.000000
-0.880411 0.251406 666893201988655251456.000000
-0.880137 0.251475 -823580190765998669824.000000
-0.879863 0.251544 989933865331768557568.000000
-0.879589 0.251613 -1169002037054152376320.000000
-0.879315 0.251682 1370466681186708094976.000000
-0.879041 0.251751 -1613487743893332819968.000000
-0.878767 0.251820 1929355333780004143104.000000
-0.878493 0.251889 -2363484983809711013888.000000
-0.878219 0.251958 2976327081293962543104.000000
-0.877945 0.252027 -3842955656092624355328.000000
-0.877671 0.252096 5051479721182836555776.000000
-0.877397 0.252165 -6700966720283511619584.000000
-0.877123 0.252234 8900210169583324102656.000000
-0.876849 0.252303 -11769280407701817393152.000000
-0.876575 0.252372 15446191567598902050816.000000
-0.876301 0.252442 -20101011619675633614848.000000
-0.876027 0.252511 25959185810059429937152.000000
-0.875753 0.252580 -33334677444018038636544.000000
-0.875479 0.252649 42671823255783321108480.000000
-0.875205 0.252718 -54592761077894037372928.000000
-0.874932 0.252788 69945228813687668604928.000000
-0.874658 0.252857 -89843803769814527246336.000000
-0.874384 0.252926 115696535999997276061696.000000
-0.874110 0.252996 -149208558790468983324672.000000
-0.873836 0.253065 192354552024073924247552.000000
-0.873562 0.253134 -247312604236400459513856.000000
-0.873288 0.253204 316352662331708774809600.000000
-0.873014 0.253273 -401673001797125473828864.000000
-0.872740 0.253342 505177835818277752799232.000000
-0.872466 0.253412 -628188524200823472783360.000000
-0.872192 0.253481 771080519387490312781824.000000
-0.871918 0.253551 -932839309404548156620800.000000
-0.871644 0.253620 1110532577235265810071552.000000
-0.871370 0.253690 -1298703987418654148919296.000000
-0.871096 0.253759 1488707476567697028808704.000000
-0.870822 0.253829 -1668019983075100772532224.000000
-0.870548 0.253898 1819594487710557400989696.000000
-0.870274 0.253968 -1921342164974553356304384.000000
-0.870000 0.254037 1945859455187614523457536.000000
-0.869726 0.254107 -1860539558908369565646848.000000
-0.869452 0.254177 1628225277927785762914304.000000
-0.869178 0.254246 -1208569993124266184278016.000000
-0.868904 0.254316 560277375630455968104448.000000
-0.868630 0.254386 355607108327162796572672.000000
-0.868356 0.254455 -1571171730997695171526656.000000
-0.868082 0.254525 3105679791327092659978240.000000
-0.867808 0.254595 -4957942359501768069480448.000000
-0.867534 0.254665 7096752831175590189989888.000000
-0.867260 0.254734 -9449103257478118374375424.000000
-0.866986 0.254804 11885962964827174003015680.000000
-0.866712 0.254874 -14205591964043080678506496.000000
-0.866438 0.254944 16114747835151742947819520.000000
-0.866164 0.255014 -17208769505019022645657600.000000
-0.865890 0.255083 16952383517881322348478464.000000
-0.865616 0.255153 -14664102801039657581674496.000000
-0.865342 0.255223 9508101563783440261709824.000000
-0.865068 0.255293 -498171699916466882084864.000000
-0.864795 0.255363 -13481582237147263410372608.000000
-0.864521 0.255433 33635705964427961585106944.000000
-0.864247 0.255503 -61194991020373035393744896.000000
-0.863973 0.255573 97336079945954251075747840.000000
-0.863699 0.255643 -143092738341175857516642304.000000
-0.863425 0.255713 199276293457088996431626240.000000
-0.863151 0.255783 -266431370125849572501618688.000000
-0.862877 0.255853 344861235282294281435348992.000000
-0.862603 0.255923 -434763200225970718150492160.000000
-0.862329 0.255994 536516940639229086019878912.000000
-0.862055 0.256064 -651165896404220216673828864.000000
-0.861781 0.256134 781123498934151805877092352.000000
-0.861507 0.256204 -931122450693613678242037760.000000
-0.861233 0.256274 1109408746360283524673568768.000000
-0.860959 0.256345 -1329166141645276563564920832.000000
-0.860685 0.256415 1610145987493018883571318784.000000
-0.860411 0.256485 -1980476751169445619988168704.000000
-0.860137 0.256555 2478641577245595115651596288.000000
-0.859863 0.256626 -3155643917010264920430739456.000000
-0.859589 0.256696 4077431642013047248880926720.000000
-0.859315 0.256766 -5327718259078769623202529280.000000
-0.859041 0.256837 7011423469563952756217085952.000000
-0.858767 0.256907 -9259051116085751593706717184.000000
-0.858493 0.256977 12232426616326799302613532672.000000
-0.858219 0.257048 -16132322697721842190010810368.000000
-0.857945 0.257118 21208601561002186605166854144.000000
-0.857671 0.257189 -27773574462442854881616199680.000000
-0.857397 0.257259 36219292805703594564602822656.000000
-0.857123 0.257330 -47039386875989252838250250240.000000
-0.856849 0.257400 60855791137271068706692136960.000000
-0.856575 0.257471 -78450162961171607505906696192.000000
-0.856301 0.257541 100798952205979908713893330944.000000
-0.856027 0.257612 -129109893678210038721163558912.000000
-0.855753 0.257682 164856235335475873776249339904.000000
-0.855479 0.257753 -209803456950965909707269603328.000000
-0.855205 0.257824 266021876587436253443790995456.000000
-0.854932 0.257894 -335877785996734992208315285504.000000
-0.854658 0.257965 421996028334681784377025757184.000000
-0.854384 0.258036 -527188561861431003358292869120.000000
-0.854110 0.258106 654346613403281672464112812032.000000
-0.853836 0.258177 -806298172736125870086790578176.000000
-0.853562 0.258248 985636960510274815651573923840.000000
-0.853288 0.258319 -1194532282961431010468297703424.000000
-0.853014 0.258389 1434529755954078491649972895744.000000
-0.852740 0.258460 -1706349249429090874242623340544.000000
-0.852466 0.258531 2009677741088666785759822348288.000000
-0.852192 0.258602 -2342941463405165571329878917120.000000
-0.851918 0.258673 2703025783666748769756210266112.000000
-0.851644 0.258744 -3084896319088502585939017596928.000000
-0.851370 0.258814 3481065644385694769890017148928.000000
-0.851096 0.258885 -3880851437819903261377898217472.000000
-0.850822 0.258956 4269387383812423690474217275392.000000
-0.850548 0.259027 -4626377790529784505513619226624.000000
-0.850274 0.259098 4924626394911783260836111319040.000000
-0.850000 0.259169 -5128410051552918582147327983616.000000
-0.849726 0.259240 5191795911417499417155557392384.000000
-0.849452 0.259311 -5057002024731046502152020164608.000000
-0.849178 0.259382 4652864550701075552027067547648.000000
-0.848904 0.259453 -3893395870144214584691397754880.000000
-0.848630 0.259525 2676304402377855184607417204736.000000
-0.848356 0.259596 -881220037454129885287978893312.000000
-0.848082 0.259667 -1632737671490551222680850268160.000000
-0.847808 0.259738 5030458046232373488474103218176.000000
-0.847534 0.259809 -9505764300033754322598549782528.000000
-0.847260 0.259880 15287959487876196428459838275584.000000
-0.846986 0.259951 -22649918413926043172630586982400.000000
-0.846712 0.260023 31917328537423426116931186327552.000000
-0.846438 0.260094 -43478401140604406308717362937856.000000
-0.846164 0.260165 57793254746226492239479457185792.000000
-0.845890 0.260237 -75402341736667760639113147973632.000000
-0.845616 0.260308 96933836807898840630767780888576.000000
-0.845342 0.260379 -123110842871713919150069806792704.000000
-0.845068 0.260450 154760488022747588698382310309888.000000
-0.844795 0.260522 -192828240960072797035982261059584.000000
-0.844521 0.260593 238401698048227451655741255974912.000000
-0.844247 0.260665 -292748277791614866961016805130240.000000
-0.843973 0.260736 357370349745511878794465098334208.000000
-0.843699 0.260808 -434079203418356694898748793290752.000000
-0.843425 0.260879 525086207971255442816799646679040.000000
-0.843151 0.260950 -633106351564296205350391919935488.000000
-0.842877 0.261022 761467515635493938630781768302592.000000
-0.842603 0.261093 -914220300089726332329108971716608.000000
-0.842329 0.261165 1096250191871402031571389825155072.000000
-0.842055 0.261237 -1313408335208077714120398742749184.000000
-0.841781 0.261308 1572700110637846400589311846121472.000000
-0.841507 0.261380 -1882601269615667260103527459979264.000000
-0.841233 0.261451 2253605768858118379340978423070720.000000
-0.840959 0.261523 -2699140336694861738873435465973760.000000
-0.840685 0.261595 3236996852300481787210391512678400.000000
-0.840411 0.261666 -3891420034942754955530429941153792.000000
-0.840137 0.261738 4695928170343988138143564460720128.000000
-0.839863 0.261810 -5696823495062590534442572484444160.000000
-0.839589 0.261882 6957157305073974045035619606855680.000000
-0.839315 0.261953 -8560655463809147455121065299148800.000000
-0.839041 0.262025 10614802890993074980030323552681984.000000
-0.838767 0.262097 -13251972905623459583858113247182848.000000
-0.838493 0.262169 16627234283400007365165621861941248.000000
-0.838219 0.262241 -20911360433694714815894322658934784.000000
-0.837945 0.262312 26277695855353937758691741621288960.000000
-0.837671 0.262384 -32881993569421982603297236042383360.000000
-0.837397 0.262456 40835185664919878334429147690958848.000000
-0.837123 0.262528 -50170301405890059600387918316699648.000000
-0.836849 0.262600 60806350824197709741388785747230720.000000
-0.836575 0.262672 -72513816256581831198017382533562368.000000
-0.836301 0.262744 84888233192096599480136876259540992.000000
-0.836027 0.262816 -97339925601372005473697132361809920.000000
-0.835753 0.262888 109108982443208687128308816644407296.000000
-0.835479 0.262960 -119314708005002945355902263482122240.000000
-0.835205 0.263032 127047760898510327604337754721222656.000000
-0.834932 0.263104 -131510775151307329740604086241198080.000000
-0.834658 0.263176 132209251096031324290754236777496576.000000
-0.834384 0.263248 -129188788183635284686365159516536832.000000
-0.834110 0.263320 123307223017849531184750483313000448.000000
-0.833836 0.263393 -116520879483258512007878505467478016.000000
-0.833562 0.263465 112152909923708255534836898399780864.000000
-0.833288 0.263537 -115098645048866732468163001825886208.000000
-0.833014 0.263609 131908152255177724545621948895330304.000000
-0.832740 0.263681 -170670274868485676486985921318617088.000000
-0.832466 0.263754 240606199922615708510023559097090048.000000
-0.832192 0.263826 -351265705304536267392657841413160960.000000
-0.831918 0.263898 511208301571414028568888891513241600.000000
-0.831644 0.263971 -726048454227663893822389464403542016.000000
-0.831370 0.264043 995754465070678711041602859523112960.000000
-0.831096 0.264115 -1311121620577225111560392668690251776.000000
-0.830822 0.264188 1649400655037813840981997486627356672.000000
-0.830548 0.264260 -1969162185016055389247920611696574464.000000
-0.830274 0.264332 2204626086509598709484130791585742848.000000
-0.830000 0.264405 -2259889105641809744359896421454839808.000000
-0.829726 0.264477 2003746468309174983841594387657129984.000000
-0.829452 0.264550 -1266117190125165927283509267884146688.000000
-0.829178 0.264622 -162571422423641089671625941090041856.000000
-0.828904 0.264695 2527343105053714683241068002789031936.000000
-0.828630 0.264767 -6097996356238354750764129676628590592.000000
-0.828356 0.264840 11149661731564773762178082384069525504.000000
-0.828082 0.264912 -17932525293865383417510397508757487616.000000
-0.827808 0.264985 26629012632134226838514727913890250752.000000
-0.827534 0.265058 -37297454546706142072165796608676462592.000000
-0.827260 0.265130 49802374852549143154627555581858152448.000000
-0.826986 0.265203 -63733020230083483807674735881816637440.000000
-0.826712 0.265276 78313482142315853668426500097110441984.000000
-0.826438 0.265348 -92309550315658191340086970217830285312.000000
-0.826164 0.265421 103939026566668422995433777050496794624.000000
-0.825890 0.265494 -110793323945578466564811086918555009024.000000
-0.825616 0.265566 109778508338835636941309472404683096064.000000
-0.825342 0.265639 -97083326188022253203458197537331085312.000000
-0.825068 0.265712 68180174322837298738469425183354519552.000000
-0.824795 0.265785 -17862570222828248894199218559132893184.000000
-0.824521 0.265858 -59680176428309165757425573974155198464.000000
-0.824247 0.265930 170753239941262800945005320176356294656.000000
-0.823973 0.266003 -322016044839223920544787515881797189632.000000
-0.823699 0.266076 520317756424400915443972699522101936128.000000
-0.823425 0.266149 -772515883416509026196730762436154490880.000000
-0.823151 0.266222 1085286730188046317549946241156623892480.000000
-0.822877 0.266295 -1464939359797742686966464296062667456512.000000
-0.822603 0.266368 1917251170187472059858596937489318936576.000000
-0.822329 0.266441 -2447355408135024360381309354010457669632.000000
-0.822055 0.266514 3059731133340819895325189535565562773504.000000
-0.821781 0.266587 -3758375916023534780175437417012573241344.000000
-0.821507 0.266660 4547281484876408096268331349424625156096.000000
-0.821233 0.266733 -5431381849527518331651884974819606790144.000000
-0.820959 0.266806 6418199874204195983632273209406198382592.000000
-0.820685 0.266879 -7520478464139111472618321556713890643968.000000
-0.820411 0.266952 8760142421230757528011744184103753220096.000000
-0.820137 0.267026 -10173992790847566943117733293640833302528.000000
-0.819863 0.267099 11821584309303865449072391230471989624832.000000
-0.819589 0.267172 -13795777070573012274152181315506167349248.000000
-0.819315 0.267245 16236486008384050344135978253689271877632.000000
-0.819041 0.267318 -19348177201440079871320283543281053204480.000000
-0.818767 0.267392 23421678193254514731297980745810874204160.000000
-0.818493 0.267465 -28860876295073125683686059579644464594944.000000
-0.818219 0.267538 36214862278827051277831437630039178346496.000000
-0.817945 0.267611 -46216013196475472614349462980168087764992.000000
-0.817671 0.267685 59824358095806194187735345072827738882048.000000
-0.817397 0.267758 -78278277737930716961308351367205156290560.000000
-0.817123 0.267831 103151082076852184391585567900026141671424.000000
-0.816849 0.267905 -136412206663698411882865533661388583469056.000000
-0.816575 0.267978 180490596280726977680559362612761943080960.000000
