-1.015000 1.000000 1.000000
-0.985000 1.000000 1.000000
-0.955000 1.000000 1.000000
-0.925000 1.000000 1.000000
-0.895000 1.000000 1.000000
-0.865000 1.000000 1.000000
-0.835000 1.000000 1.000000
-0.805000 1.000000 1.000000
-0.775000 1.000000 1.000000
-0.745000 1.000000 1.000000
-0.715000 1.000000 1.000000
-0.685000 1.000000 1.000000
-0.655000 1.000000 1.000000
-0.625000 1.000000 1.000000
-0.595000 1.000000 1.000000
-0.565000 1.000000 1.000000
-0.535000 1.000000 1.000000
-0.505000 1.000000 1.000000
-0.475000 1.000000 1.000000
-0.445000 1.000000 1.000000
-0.415000 1.000000 1.000000
-0.385000 1.000000 1.000000
-0.355000 1.000000 1.000000
-0.325000 1.000000 1.000000
-0.295000 1.000000 1.000000
-0.265000 1.000000 1.000000
-0.235000 1.000000 1.000000
-0.205000 1.000000 1.000000
-0.175000 1.000000 1.000000
-0.145000 1.000000 1.000000
-0.115000 1.000000 1.000000
-0.085000 1.000000 1.000000
-0.055000 1.000000 1.000000
-0.025000 1.000000 1.000000
0.005000 1.000000 1.000000
0.035000 1.000000 1.000000
0.065000 1.000000 1.000000
0.095000 1.000000 1.000000
0.125000 1.000000 1.000000
0.155000 1.000000 1.000000
0.185000 1.000000 1.000000
0.215000 1.000000 1.000000
0.245000 1.000000 1.000000
0.275000 1.000000 1.000000
0.305000 1.000000 1.000000
0.335000 1.000000 1.000000
0.365000 1.000000 1.000000
0.395000 1.000000 1.000000
0.425000 1.000000 1.000000
0.455000 1.000000 1.000000
0.485000 1.000000 1.000000
0.515000 1.000000 1.000000
0.545000 1.000000 1.000000
0.575000 1.000000 1.000000
0.605000 1.000000 1.000000
0.635000 1.000000 1.000000
0.665000 1.000000 1.000000
0.695000 1.000000 1.000000
0.725000 1.000000 1.000000
0.755000 1.000000 1.000000
0.785000 1.000000 1.000000
0.815000 1.000000 1.000000
0.845000 1.000000 1.000000
0.875000 1.000000 1.000000
0.905000 1.000000 1.000000
0.935000 1.000000 1.000000
0.965000 1.000000 1.000000
0.995000 1.000000 1.000000
1.025000 1.000000 1.000000
1.055000 1.000000 1.000000
1.085000 1.000000 1.000000
1.115000 1.000000 1.000000
1.145000 1.000000 1.000000
1.175000 1.000000 1.000000
1.205000 1.000000 1.000000
1.235000 1.000000 1.000000
1.265000 1.000000 1.000000
1.295000 0.999999 1.000000
1.325000 0.999998 1.000000
1.355000 0.999991 1.000000
1.385000 0.999936 1.000000
1.415000 0.999358 1.000000
1.445000 0.992896 1.000000
1.475000 0.925469 1.000000
1.505000 0.529357 0.000000
1.535000 0.052911 0.000000
1.565000 0.000086 0.000000
1.595000 0.000000 0.000000
1.625000 0.000000 0.000000
1.655000 0.000000 0.000000
1.685000 0.000000 0.000000
1.715000 0.000000 0.000000
1.745000 0.000000 0.000000
1.775000 0.000000 0.000000
1.805000 0.000000 0.000000
1.835000 0.000000 0.000000
1.865000 0.000000 0.000000
1.895000 0.000000 0.000000
1.925000 0.000000 0.000000
1.955000 0.000000 0.000000
1.985000 0.000000 0.000000
2.015000 0.000000 0.000000
