0.010000 0.170000
0.005000 0.085000
0.002500 0.042500
0.001250 0.021250
0.000625 0.010625
0.000313 0.005313
0.000156 0.002656
0.000078 0.001328
0.000039 0.000664
0.000020 0.000332
