0.010000 1.898682
0.005000 2.848216
0.002500 1.208156
0.001250 0.881606
0.000625 0.186752
0.000313 0.115239
0.000156 0.064041
0.000078 0.033574
0.000039 0.015801
0.000020 0.007997
