0.010000 1.898499
0.005000 2.847943
0.002500 1.207729
0.001250 0.879919
0.000625 0.186822
0.000313 0.115337
0.000156 0.064066
0.000078 0.033577
0.000039 0.015802
0.000020 0.007997
